equation, soln_entropy, soln_score
81/9/1=9,6.711857510409502,4
81/9/3=3,7.201665870713737,3
81/9/9=1,6.646304232507809,3
120/15=8,8.298969666018952,3
120/20=6,7.2400446435601316,3
120/24=5,8.170672180628035,4
120/2=60,7.405911406995802,3
120/30=4,7.806036752097621,3
120/3=40,7.979440789927858,3
120/40=3,7.780133504287163,3
320/40=8,7.75506980556466,3
120/4=30,7.98234680392143,3
220/44=5,7.548433368606258,3
220/4=55,7.651194481924564,3
320/4=80,7.885802860841965,3
120/5=24,8.416192481150972,4
220/5=44,7.722495347880677,4
220/55=4,7.489042578904991,3
320/5=64,8.830931694130967,3
420/5=84,8.200483056827727,3
120/60=2,7.204413245853012,2
420/60=7,7.705517769492973,3
120/6=20,7.435160044097146,3
320/64=5,8.631556575014592,2
520/65=8,7.953709403184291,2
420/6=70,7.869419213186599,3
420/70=6,7.723642248508409,3
420/7=60,7.870187426777839,3
320/80=4,7.729263584758964,4
720/80=9,7.60281717383011,3
120/8=15,8.522390631114634,3
320/8=40,7.886011197630868,3
420/84=5,8.03206992607364,3
520/8=65,8.07472583422873,3
720/8=90,7.755364536365384,3
720/90=8,7.630963743985214,3
720/9=80,7.762060297740556,3
621/69=9,7.532285735536872,2
621/9=69,7.747725198613911,3
122/2=61,7.372214090201008,4
222/3=74,7.769190811185929,3
222/37=6,7.560831056034229,3
322/46=7,8.391305751169043,3
522/58=9,7.678728340585762,3
122/61=2,7.233910537028195,3
222/6=37,7.745084284793409,3
522/6=87,8.49853507453821,3
222/74=3,7.553549377956233,3
322/7=46,8.610209838418141,3
522/87=6,8.324112111821146,3
522/9=58,7.911044379071471,3
123/3=41,8.17054393839241,3
123/41=3,8.026160414298072,3
423/47=9,8.292073159361117,3
623/7=89,9.023508805642985,3
623/89=7,8.818301807584485,3
423/9=47,8.495361753583943,3
124/2=62,7.8397752098814895,3
224/28=8,6.908486232281083,3
124/31=4,8.08579177383222,3
224/32=7,7.606258159933353,4
324/36=9,8.337346575437866,4
124/4=31,8.211562934921737,3
224/4=56,8.063747880685668,3
324/4=81,8.548955678442416,3
424/53=8,8.386251185503024,3
324/54=6,8.39076218007649,3
224/56=4,7.8535063697128,3
124/62=2,7.663944041098404,2
324/6=54,8.560832020017143,3
224/7=32,7.750146040553936,3
624/78=8,8.255894950606997,3
324/81=4,8.41701792628617,3
224/8=28,7.105053756884661,3
424/8=53,8.53601700745597,3
624/8=78,8.430703320915773,3
324/9=36,8.55583433747194,3
125/25=5,6.904879850194901,3
225/25=9,6.893438217381263,3
225/3=75,7.958521857209685,3
225/45=5,6.883993561497594,3
125/5=25,7.134504892113777,3
225/5=45,7.066238576094681,3
325/5=65,7.571442489409862,3
425/5=85,7.557478674847952,3
325/65=5,7.39468720435976,3
225/75=3,7.778895804999781,3
525/75=7,6.644125466364308,3
525/7=75,6.811371699115906,3
425/85=5,7.382164629318725,3
225/9=25,7.083618877056889,3
126/14=9,8.619971227676304,3
126/18=7,8.588740941659035,3
126/21=6,7.48574401215906,4
126/2=63,8.0587456281312,3
126/3=42,8.710670029607446,2
126/42=3,8.518147121625956,3
126/6=21,7.62461968058607,3
126/63=2,7.8465826558634255,2
426/6=71,8.493881945656112,2
126/7=18,8.881731419647915,3
426/71=6,8.3755368483726,3
126/9=14,8.88815891486417,3
427/61=7,8.31291212141273,2
427/7=61,8.446286708324592,3
128/16=8,7.972988923254856,3
128/2=64,8.727081777091687,3
128/32=4,8.536032516682237,3
228/3=76,8.641604582524247,3
228/38=6,7.81380539254417,3
328/41=8,8.371104363128904,3
128/4=32,8.706156313893102,3
228/4=57,8.612693487622872,3
328/4=82,7.977396006394381,3
228/57=4,8.41179601026624,3
228/6=38,7.994596323000844,3
128/64=2,8.50161635354487,2
528/66=8,7.615573171532493,3
528/6=88,7.519787608213392,3
228/76=3,8.404951101044253,3
128/8=16,8.24109795520511,2
328/82=4,7.818784291801201,4
328/8=41,8.485759235770088,2
528/8=66,7.794699034173123,3
528/88=6,7.357494566888995,3
728/8=91,8.376754125025553,3
728/91=8,8.276002887590952,3
828/92=9,7.024427830986019,3
828/9=92,7.188804752104399,3
129/3=43,8.58720477420166,3
129/43=3,8.391734712394811,3
329/47=7,8.23345124371943,3
329/7=47,8.424734846724355,3
729/81=9,8.223713008737562,3
729/9=81,8.36213504735414,3
12+10=22,7.386490715885444,4
22+10=32,7.809585217343776,4
32+10=42,8.690724818391319,4
42+10=52,8.716829045254881,3
52+10=62,8.68356475269569,3
62+10=72,8.671062360599203,3
72+10=82,8.620711138258521,4
82+10=92,8.555770086716619,4
12+11=23,7.802275469399409,3
22+11=33,7.993456368490579,3
32+11=43,8.535829090582043,3
42+11=53,9.167207385574322,3
52+11=63,9.165034409191072,3
62+11=73,9.1388739836926,3
72+11=83,9.105298684499342,3
82+11=93,9.053643993434914,3
12+12=24,7.804302848232339,4
22+12=34,8.185424620585135,4
32+12=44,8.436307381510215,3
42+12=54,8.45258426592939,3
52+12=64,9.03647086772733,3
62+12=74,9.0380821747498,3
72+12=84,8.993427809623883,4
82+12=94,8.948847656238,3
12+13=25,8.636218059385017,2
22+13=35,8.418883260581346,3
32+13=45,8.940879422896407,3
42+13=55,8.927246717639862,3
52+13=65,8.902918049231983,3
62+13=75,9.490989615680956,3
72+13=85,9.44823085369476,3
82+13=95,9.413338706459491,3
12+14=26,8.684278571202995,3
22+14=36,9.05840624625707,3
32+14=46,8.99463980259503,3
42+14=56,8.981817650207269,3
52+14=66,8.90811475462735,3
62+14=76,8.902055872488644,3
72+14=86,9.504837514378504,3
82+14=96,9.47091666155143,3
12+15=27,8.602731011266352,3
22+15=37,8.994724885352696,3
32+15=47,9.500574829300506,3
42+15=57,8.921589005181147,3
52+15=67,8.85202266821347,3
62+15=77,8.792169267932179,3
72+15=87,8.74324433453468,3
82+15=97,9.360161735715048,3
12+16=28,8.66038308429561,3
22+16=38,9.049678337987672,2
32+16=48,9.562141351915365,2
42+16=58,9.544506368246903,2
52+16=68,8.90261793093601,3
62+16=78,8.878805065524041,2
72+16=88,8.809379093667207,3
82+16=98,8.763424330120145,4
12+17=29,8.58470396654197,3
22+17=39,8.979020092023486,3
32+17=49,9.489794252453304,4
42+17=59,9.495328681357936,3
52+17=69,9.45532926385584,3
62+17=79,8.80389461447397,3
72+17=89,8.711888258052719,3
82+17=99,8.685481816330924,3
12+18=30,8.825896760514137,3
22+18=40,8.740321797387933,3
32+18=50,9.22463833623298,3
42+18=60,9.2318603994517,3
52+18=70,9.166673205499167,4
62+18=80,8.535485852889874,3
72+18=90,9.072724854016576,3
12+19=31,8.24531573308242,3
22+19=41,8.577382102683439,3
32+19=51,9.0816216475203,3
42+19=61,9.108279180488184,3
52+19=71,9.039873915684447,3
62+19=81,9.032897967633444,3
72+19=91,8.313278230501698,3
12+1-4=9,8.683533604576047,3
12+1-5=8,8.698350343598296,3
12+1-6=7,8.669839700991153,3
12+1-7=6,8.696676085680172,3
12+1-8=5,8.686485961633467,3
12+1-9=4,8.693379412214952,3
12+20=32,7.874616918201401,4
22+20=42,6.893155069502315,4
32+20=52,7.867584675439114,4
42+20=62,7.878645059091021,3
52+20=72,7.802500998056763,4
62+20=82,7.808278236657794,3
72+20=92,7.734356948943442,4
12+21=33,8.04601343768741,3
22+21=43,8.190865101984803,3
32+21=53,8.437832364249775,3
42+21=63,9.077416921506034,3
52+21=73,9.03152864105737,4
62+21=83,9.046254361026303,3
72+21=93,8.967130531000542,3
12+22=34,8.25504508992735,4
22+22=44,6.647643213808927,4
32+22=54,8.233578096247586,4
42+22=64,7.620254821053469,3
52+22=74,8.191735157214552,3
62+22=84,8.187655553402417,3
72+22=94,8.127338285834925,3
12+23=35,8.486617150734096,3
22+23=45,8.210607904471056,3
32+23=55,7.808980935215851,3
42+23=65,9.055554821921971,3
52+23=75,8.379627170062971,3
62+23=85,9.009527001925154,3
72+23=95,8.960649785764932,3
12+24=36,9.124806460345756,3
22+24=46,7.624001076147592,3
32+24=56,9.063995739611244,3
42+24=66,7.834879166982658,3
52+24=76,9.026112777065435,3
62+24=86,8.378803958650208,3
72+24=96,8.977290089912806,2
12+25=37,9.058354865230806,3
22+25=47,8.167196344739862,3
32+25=57,8.409152799825847,3
42+25=67,9.012580021638655,4
52+25=77,7.652891178598529,3
62+25=87,8.947538619301634,3
72+25=97,8.210022530568313,3
12+26=38,9.107727229143311,3
22+26=48,8.211568500669847,2
32+26=58,9.049369091536636,3
42+26=68,8.4300846933421,2
52+26=78,8.981511648545235,3
62+26=88,7.679995525406174,3
72+26=98,8.940052857588453,3
12+27=39,9.04030794607633,3
22+27=49,8.163476266053706,3
32+27=59,9.01755128315091,3
42+27=69,9.016445913928589,4
52+27=79,8.281834836970608,3
62+27=89,8.94131557682553,3
72+27=99,7.516635843275391,3
12+28=40,8.792764273272835,3
22+28=50,7.846099922771637,3
32+28=60,8.753967527928282,4
42+28=70,8.733798339356012,3
52+28=80,7.991646589991249,3
62+28=90,8.650271503664838,3
12+29=41,8.629702713895222,3
22+29=51,8.123416483789272,3
32+29=61,8.997148703295123,3
42+29=71,8.979128969945585,3
52+29=81,8.915186165151706,4
62+29=91,8.262573302844421,4
12+2-5=9,8.574545457976075,3
12+2-6=8,8.64204482950961,3
12+2-7=7,7.893965585063579,3
12+2-8=6,8.645481576784057,3
12+2-9=5,8.577191637433899,3
12+30=42,8.740768502291703,3
22+30=52,7.846070286762875,4
32+30=62,8.087050456953222,3
42+30=72,8.698251613464349,3
52+30=82,8.644245203654618,3
62+30=92,8.617551208154246,3
12+31=43,8.582995048956763,3
22+31=53,8.429718223548102,3
32+31=63,8.051507221928254,3
42+31=73,8.943009784162046,3
52+31=83,8.911915783057356,3
62+31=93,8.885217477762396,3
12+32=44,8.49052444251873,3
22+32=54,8.214837365629766,3
32+32=64,8.454937309178307,3
42+32=74,8.43882359484698,3
52+32=84,9.003421782462558,2
62+32=94,8.99552865608646,2
12+33=45,8.998414302837817,3
22+33=55,7.791227443141902,2
32+33=65,8.039397622757686,3
42+33=75,8.938033785749282,3
52+33=85,8.246732478972122,2
62+33=95,8.858218056858377,3
12+34=46,9.05025784544755,2
22+34=56,9.048990536780511,3
32+34=66,8.32931233930508,3
42+34=76,8.965895548289929,2
52+34=86,9.497445888481346,2
62+34=96,8.851967379738957,3
12+35=47,9.55554274294341,3
22+35=57,8.393281040614934,3
32+35=67,8.881277438045096,3
42+35=77,8.829645992829724,2
52+35=87,8.822462187640838,3
62+35=97,9.416022332964872,3
12+36=48,9.614545359304186,2
22+36=58,9.035987864608144,2
32+36=68,8.325120299655364,3
42+36=78,9.523724071224526,2
52+36=88,8.82589605127813,3
62+36=98,8.835386804015567,4
12+37=49,9.541615567481658,3
22+37=59,9.005029934235397,3
32+37=69,8.863832300049921,2
42+37=79,8.82743995814562,3
52+37=89,9.411369650388028,3
62+37=99,8.73691204462418,3
12+38=50,9.270188489303091,3
22+38=60,8.744227208794461,3
32+38=70,8.601625719820097,3
42+38=80,8.574431553656005,2
52+38=90,9.13643186589607,3
12+39=51,9.12672402025806,3
22+39=61,8.98774280938948,3
32+39=71,8.858972425636264,3
42+39=81,9.443038340231924,2
52+39=91,8.766338485697082,3
12+3-6=9,9.10260819143006,3
12+3-7=8,9.134076741776768,2
12+3-8=7,9.115509509357713,3
12+3-9=6,9.120609536842744,3
12+40=52,8.761301434490852,4
22+40=62,7.856837914054554,3
32+40=72,8.69117965971551,4
42+40=82,8.069789349917134,3
52+40=92,8.620905345488854,4
12+41=53,9.201124017778064,3
22+41=63,9.075624583362943,3
32+41=73,8.9300987439853,3
42+41=83,8.962754877929758,3
52+41=93,9.467486584800865,4
12+42=54,8.502324969669148,3
22+42=64,7.600409900166936,3
32+42=74,8.431539773207467,3
42+42=84,7.51626844654136,3
52+42=94,8.357187653464601,3
12+43=55,8.972567032519171,3
22+43=65,9.035668357456052,3
32+43=75,8.922169065641047,3
42+43=85,8.925605710946263,3
52+43=95,8.81862004219511,3
12+44=56,9.03479205986069,3
22+44=66,7.816097222775175,3
32+44=76,8.96041731756297,3
42+44=86,8.0716010384781,3
52+44=96,8.883072552274749,3
12+45=57,8.964566076863177,4
22+45=67,9.000745594977758,3
32+45=77,8.815124883943174,3
42+45=87,8.877818578885593,4
52+45=97,8.798578274407628,3
12+46=58,9.593295217198936,2
22+46=68,8.415448357816425,3
32+46=78,9.515775588127047,2
42+46=88,8.263675072075921,3
52+46=98,9.44778181386218,3
12+47=59,9.531742784533511,3
22+47=69,9.002290357406956,3
32+47=79,8.817845114178388,4
42+47=89,8.872321594684193,3
52+47=99,8.73271065981625,3
12+48=60,9.275262967280442,3
22+48=70,8.716920452492259,3
32+48=80,8.563268230997629,3
42+48=90,8.579985981809166,2
12+49=61,9.144702922191833,3
22+49=71,8.968178610207701,4
32+49=81,9.434072957647622,3
42+49=91,8.197068985490063,3
12+4-7=9,9.099685194737178,3
12+4-8=8,8.500878862114254,3
12+4-9=7,9.09875544841433,4
12+50=62,8.714421553206934,3
22+50=72,7.764552027624058,4
32+50=82,8.623219156267792,4
42+50=92,8.60622577386976,3
12+51=63,9.186554354875264,2
22+51=73,9.0087782959809,4
32+51=83,8.887647057961459,4
42+51=93,9.45933612914326,3
12+52=64,9.072951291532938,3
22+52=74,8.156624038431843,3
32+52=84,8.981805897496008,4
42+52=94,8.3433680478578,3
12+53=65,8.93742666223694,3
22+53=75,8.345419775755284,3
32+53=85,8.222826296634388,3
42+53=95,8.809717216764525,3
12+54=66,8.945345366631015,2
22+54=76,8.991992215565247,3
32+54=86,9.472002604668424,3
42+54=96,8.866232171287997,3
12+55=67,8.895402186802595,3
22+55=77,7.619966319042905,3
32+55=87,8.800360968778605,3
42+55=97,8.78901110852127,2
12+56=68,8.939123894920064,3
22+56=78,8.951930532956286,2
32+56=88,8.805192004028411,3
42+56=98,9.432888824904696,4
12+57=69,9.491038601647908,3
22+57=79,8.251871172332205,3
32+57=89,9.387305701205385,3
42+57=99,8.721699520382804,3
12+58=70,9.197393440804383,3
22+58=80,7.960486570877131,3
32+58=90,9.115478696453591,3
12+59=71,9.064064882767914,3
22+59=81,8.88030867518404,4
32+59=91,8.749552642334201,3
12+5-8=9,9.04205149292972,3
12+5-9=8,9.057274151958124,3
12+60=72,8.681246258595346,3
22+60=82,7.746550842427322,3
32+60=92,8.576337853542817,4
12+61=73,9.13501349765627,3
22+61=83,8.994364703303788,3
32+61=93,8.840295310867688,3
12+62=74,9.051555581335183,3
22+62=84,8.12769460655836,3
32+62=94,8.95447876788608,3
12+63=75,9.504676996443758,3
22+63=85,8.949564861210384,3
32+63=95,8.813108176912698,3
12+64=76,8.926124597677124,3
22+64=86,8.328764448957184,3
32+64=96,8.817153704773464,3
12+65=77,8.807853296755521,3
22+65=87,8.887853751546546,3
32+65=97,9.370944664290684,3
12+66=78,8.909517431948226,3
22+66=88,7.637419219309979,3
32+66=98,8.806649709452621,3
12+67=79,8.817244730674497,3
22+67=89,8.88177881067801,3
32+67=99,8.696277419308034,3
12+68=80,8.54732481489029,3
22+68=90,8.595216265499424,3
12+69=81,9.031578199725018,3
22+69=91,8.203958327989014,4
12+6-9=9,8.35618070591203,3
12+70=82,8.603695734496025,4
22+70=92,7.650361216749537,4
12+71=83,9.073996857491917,4
22+71=93,8.8901001383016,4
12+72=84,8.979545903624508,3
22+72=94,8.044246900877706,3
12+73=85,9.436612166375838,3
22+73=95,8.880541011839503,3
12+74=86,9.493594248193329,2
22+74=96,8.892964374019936,3
12+75=87,8.739762705339524,3
22+75=97,8.142185625874252,3
12+76=88,8.798761816705579,3
22+76=98,8.859026117474246,3
12+77=89,8.717885557377336,3
22+77=99,7.454363344563259,3
12+78=90,9.045208077147455,3
12+79=91,8.27407039133466,3
12+80=92,8.505642536665652,4
92+8=100,7.495986690367656,3
12+81=93,8.989306202941851,3
12+82=94,8.89988744176853,3
12+83=95,9.365106430280743,3
12+84=96,9.423617525715304,3
12+85=97,9.311973065837927,4
12+86=98,8.733401358911422,3
12+87=99,8.63909028425236,4
92+9=101,7.293033479662208,3
22-10=12,7.553288197640224,3
32-10=22,8.01908183866356,3
42-10=32,8.874003526911546,3
52-10=42,8.881389866013032,3
62-10=52,8.862609260585867,3
72-10=62,8.852656008207807,3
82-10=72,8.818908582089758,3
92-10=82,8.757681211917598,3
22-11=11,6.97987752464171,3
32-11=21,7.927167737674303,3
42-11=31,8.489268887092742,3
52-11=41,8.512218865298513,3
62-11=51,8.494607420606082,3
72-11=61,8.468972462505002,3
82-11=71,8.452610671606383,3
92-11=81,8.388253586232773,3
22-12=10,7.59759466630113,4
32-12=20,8.0570343263559,3
42-12=30,8.908574922601488,3
52-12=40,8.910925968398635,3
62-12=50,8.90044029812892,3
72-12=60,8.887122726431324,3
82-12=70,8.854967559348427,3
92-12=80,8.784993508703096,3
32-13=19,8.674154606675364,3
42-13=29,9.192131139815984,3
52-13=39,9.097168522808737,3
62-13=49,9.697148015641494,3
72-13=59,9.655331406400274,3
82-13=69,9.63901165820056,3
92-13=79,8.939372049083474,3
32-14=18,9.33259981080296,2
42-14=28,8.662526054896937,4
52-14=38,9.705090362227576,3
62-14=48,9.17019351698162,3
72-14=58,9.665949694469385,3
82-14=68,9.037056221497645,2
92-14=78,9.622160769478793,3
32-15=17,9.284525339512273,3
42-15=27,9.189439099537909,3
52-15=37,9.069668106004972,3
62-15=47,9.659176193101318,3
72-15=57,8.347687233785075,3
82-15=67,9.601893234045336,3
92-15=77,8.921121788171858,3
32-16=16,8.67820939662611,2
42-16=26,8.579778071865448,4
52-16=36,9.058820193070227,3
62-16=46,8.183797642754437,3
72-16=56,9.001592456078642,3
82-16=66,8.153581132195693,3
92-16=76,8.987292518785743,3
32-17=15,9.29313758380676,4
42-17=25,9.200844323758588,3
52-17=35,9.061801708765108,4
62-17=45,9.664596402491943,3
72-17=55,8.354528935540195,4
82-17=65,9.61073085483723,4
92-17=75,8.937307115484286,4
32-18=14,9.311595713035851,3
42-18=24,8.63153046743774,3
52-18=34,9.69020493570015,3
62-18=44,9.14865752837324,3
72-18=54,9.651804482284495,3
82-18=64,9.038155982341951,3
92-18=74,9.610708502129889,3
32-19=13,8.642993165541583,3
42-19=23,9.172904447003424,2
52-19=33,9.076043233371932,4
62-19=43,9.679585454142329,3
72-19=53,9.637701166096509,4
82-19=63,9.62125991995282,3
92-19=73,8.933467118184279,4
12-1-2=9,7.593422489238059,4
12-1-3=8,8.197120406988835,3
12-1-4=7,8.170980983042872,3
12-1-5=6,8.175445705539072,3
12-1-6=5,8.15976758584009,3
12-1-7=4,8.174184744444188,3
12-1-8=3,8.149170018576198,3
12-1-9=2,7.5473490051008065,3
12-1*3=9,8.616237208926153,3
12-1*4=8,8.703238494480768,3
12-1*5=7,8.628292828209542,3
12-1*6=6,8.02526571584463,3
12-1*7=5,8.636115165766231,4
12-1*8=4,8.693737765231377,3
12-1*9=3,8.59565639641342,3
32-20=12,8.053403319966863,3
42-20=22,7.088204172811609,2
52-20=32,8.010585437837358,3
62-20=42,8.03032851606313,3
72-20=52,7.955349112200642,3
82-20=62,7.969135824032414,3
92-20=72,7.918035859712424,3
32-21=11,7.983119963329856,3
42-21=21,7.929861454581203,3
52-21=31,8.771528941752495,3
62-21=41,8.813405162616654,4
72-21=51,8.765766884152464,3
82-21=61,8.778593641082749,3
92-21=71,8.70940290102893,3
32-22=10,8.091379694332613,3
42-22=20,7.142126783120437,4
52-22=30,8.060670650221807,3
62-22=40,8.079576139011383,3
72-22=50,8.007321388821364,3
82-22=60,8.020655404008634,4
92-22=70,7.96999923246042,3
42-23=19,9.238743358800438,2
52-23=29,8.343662187847173,3
62-23=39,8.591377234950619,3
72-23=49,9.162111795084362,3
82-23=59,9.125427350467271,3
92-23=69,8.441910387252793,3
42-24=18,8.705752678065386,4
52-24=28,8.373437420216993,3
62-24=38,9.228728291171848,2
72-24=48,8.616046364555464,4
82-24=58,8.508059407768991,4
92-24=68,9.14605189448202,3
42-25=17,9.229136028096956,3
52-25=27,7.659981335989634,3
62-25=37,9.161799817347829,3
72-25=47,8.456175678033036,3
82-25=57,8.47640948134905,3
92-25=67,9.090773618079169,3
42-26=16,8.620425266427711,4
52-26=26,7.677668408607616,3
62-26=36,7.644653593853524,3
72-26=46,8.531593423863772,3
82-26=56,8.488015547854165,2
92-26=66,7.577725869851456,3
42-27=15,9.23776890449613,3
52-27=25,7.651920025840028,3
62-27=35,9.167238230117194,3
72-27=45,8.477130166520476,3
82-27=55,8.471341672098065,3
92-27=65,9.092690614151588,3
42-28=14,8.676766449053362,3
52-28=24,8.350040971498347,3
62-28=34,9.214459587119173,3
72-28=44,8.591036632596767,3
82-28=54,8.500797069758557,4
92-28=64,9.132113886219436,3
42-29=13,9.21905619454528,3
52-29=23,8.327384724922295,3
62-29=33,8.570181867696851,3
72-29=43,9.145698052590642,3
82-29=53,9.110498243054211,4
92-29=63,8.437723359231372,3
12-2-1=9,7.623605851658569,4
12-2-2=8,7.217084793542376,3
12-2-3=7,8.050173603249442,3
12-2-4=6,8.113988279931622,2
12-2-5=5,7.387977580528579,3
12-2-6=4,8.101433091531892,3
12-2-7=3,8.026684897523722,3
12-2-8=2,7.151539123042046,3
12-2-9=1,7.532428683138323,3
12-2*2=8,7.708958938865835,4
12-2*3=6,8.57211548379646,3
12-2*4=4,7.982168750719721,3
12-2*5=2,7.649355484941442,3
12-2*6=0,8.23685462069708,4
22-2*7=8,7.7201327870038465,3
22-2*8=6,7.734015638549226,3
22-2*9=4,7.719872358531723,3
42-30=12,8.915833707662921,3
52-30=22,8.011564080248876,3
62-30=32,8.24849582560702,3
72-30=42,8.846791562032251,3
82-30=52,8.79982555172884,3
92-30=62,8.791531912637666,3
42-31=11,8.540892702753336,3
52-31=21,8.771158242344136,3
62-31=31,8.696606533833556,3
72-31=41,9.258319287514096,3
82-31=51,9.257441563702328,2
92-31=61,9.240592825912548,3
42-32=10,8.943427828736633,3
52-32=20,8.056567406199054,3
62-32=30,8.291679910919143,3
72-32=40,8.885095545475634,3
82-32=50,8.837442946286586,3
92-32=60,8.829637846434993,3
52-33=19,9.133160546317102,3
62-33=29,8.576713651818414,3
72-33=39,8.15925008848505,3
82-33=49,9.053228086308929,3
92-33=59,8.335808305403766,3
52-34=18,9.741882422150232,2
62-34=28,9.222382474300597,2
72-34=38,9.086380382152043,2
82-34=48,8.436234998335685,3
92-34=58,9.60895982559611,4
52-35=17,9.10359098500727,3
62-35=27,9.156153038021618,3
72-35=37,8.342612635464187,3
82-35=47,9.605981384254267,3
92-35=57,8.999246180753723,2
52-36=16,9.096347571301203,2
62-36=26,7.640677746780728,3
72-36=36,8.411902530089993,3
82-36=46,9.049726552768863,2
92-36=56,8.977075078436659,3
52-37=15,9.096724036617193,4
62-37=25,9.163573641710052,3
72-37=35,8.360992072093312,3
82-37=45,9.61495024649477,4
92-37=55,8.988064739229262,3
52-38=14,9.725598629170172,3
62-38=24,9.20417346342153,3
72-38=34,9.070336885354218,3
82-38=44,8.4278747225847,3
92-38=54,9.59321583080547,4
52-39=13,9.10709900295138,3
62-39=23,8.551498153655508,3
72-39=33,8.133008884149296,4
82-39=43,9.025372330258325,4
92-39=53,8.322608674645354,4
12-3-1=8,8.220278563931998,2
12-3-2=7,8.037242411114313,3
12-3-3=6,8.000399176449767,3
12-3-4=5,8.589607330023247,3
